statut;geo_point_2d;geo_shape
En exploitation;41.89176101757765, 9.393390616135228;"{""coordinates"": [[9.3932537, 41.8921127], [9.3933146, 41.8920845], [9.3933337, 41.8920086], [9.3934753, 41.8914395], [9.3934343, 41.8913927], [9.393431, 41.8913889]], ""type"": ""LineString""}"
En exploitation;41.82520591808264, 8.777112193459295;"{""coordinates"": [[8.7781486, 41.8256192], [8.7780409, 41.8256386], [8.7779317, 41.8256213], [8.7779263, 41.8256174], [8.7777749, 41.8255475], [8.777117, 41.8252316], [8.7764076, 41.8248388], [8.7761633, 41.8247121], [8.7761473, 41.824646]], ""type"": ""LineString""}"
En exploitation;41.89256968902065, 9.396383380749668;"{""coordinates"": [[9.396844, 41.892419], [9.3968462, 41.8924323], [9.396846, 41.8924428], [9.396549, 41.8925253], [9.395923, 41.8926961], [9.3959116, 41.8926893], [9.3959008, 41.8926825]], ""type"": ""LineString""}"
En exploitation;41.82048728567102, 8.774467145551577;"{""coordinates"": [[8.7743671, 41.8212684], [8.7743254, 41.8212564], [8.7743122, 41.8212319], [8.7742915, 41.8211938], [8.7743441, 41.8209861], [8.7746465, 41.8197252], [8.7747028, 41.8197113]], ""type"": ""LineString""}"
En exploitation;41.89134338907438, 9.394541748530404;"{""coordinates"": [[9.3942904, 41.8913863], [9.3943244, 41.8913662], [9.3947317, 41.8913319], [9.3947468, 41.891263], [9.3947477, 41.8912589], [9.3947477, 41.8912586]], ""type"": ""LineString""}"
En exploitation;41.81958452927674, 8.77470413360277;"{""coordinates"": [[8.7747028, 41.8197113], [8.774663, 41.8196902], [8.7746594, 41.8196734], [8.7747046, 41.8195212], [8.7747426, 41.8194945], [8.7748043, 41.8195015]], ""type"": ""LineString""}"
En exploitation;41.891314854458216, 9.39500241183078;"{""coordinates"": [[9.3947477, 41.8912586], [9.3948037, 41.8913275], [9.395127, 41.8912984], [9.395201, 41.8913119], [9.395246, 41.8913904]], ""type"": ""LineString""}"
En exploitation;41.82218586029083, 8.774450951580347;"{""coordinates"": [[8.7743817, 41.8213932], [8.7743493, 41.8214124], [8.7742955, 41.8214392], [8.774309, 41.8215584], [8.7743513, 41.8217538], [8.7744602, 41.8222756], [8.7745525, 41.8226743], [8.7746227, 41.8229522], [8.7746944, 41.8229668]], ""type"": ""LineString""}"
En exploitation;41.89189838581292, 9.39531629446459;"{""coordinates"": [[9.3953639, 41.8917987], [9.3953524, 41.8918013], [9.3952577, 41.8918233], [9.3952897, 41.8918936], [9.3953488, 41.8919893], [9.3953907, 41.892041]], ""type"": ""LineString""}"
En exploitation;42.005210683808095, 9.374302013292903;"{""coordinates"": [[9.3748878, 42.0056246], [9.3749078, 42.0055929], [9.3747928, 42.0055064], [9.3738481, 42.0049584], [9.3737992, 42.0048917], [9.3737876, 42.004781], [9.3737871, 42.0047745], [9.3737831, 42.004737], [9.3737828, 42.0047325]], ""type"": ""LineString""}"
En exploitation;41.890885455595466, 9.398888145893798;"{""coordinates"": [[9.3989765, 41.8906284], [9.3988519, 41.890652], [9.3988825, 41.8909274], [9.3989077, 41.8911545], [9.3988937, 41.8912257]], ""type"": ""LineString""}"
En exploitation;42.47705907053206, 9.275711891193009;"{""coordinates"": [[9.2758577, 42.4768017], [9.2755759, 42.4771126], [9.2755712, 42.4771204], [9.2755913, 42.4771467], [9.2757521, 42.477213], [9.2758054, 42.4772349], [9.2758522, 42.4772185], [9.2758579, 42.4772165]], ""type"": ""LineString""}"
En exploitation;41.891502701317876, 9.39791953938259;"{""coordinates"": [[9.3982822, 41.891381], [9.3982732, 41.8914086], [9.3975806, 41.8915961], [9.3975588, 41.8915694], [9.3975525, 41.8915617]], ""type"": ""LineString""}"
En exploitation;42.47732636781129, 9.275830401143235;"{""coordinates"": [[9.2758579, 42.4772165], [9.2758338, 42.4772532], [9.2758617, 42.4773428], [9.275814, 42.477388], [9.2757605, 42.4773992], [9.2757546, 42.4774003]], ""type"": ""LineString""}"
En exploitation;41.89149663166999, 9.39651741283483;"{""coordinates"": [[9.3966421, 41.8914194], [9.3965949, 41.8914313], [9.3965269, 41.8914716], [9.3964307, 41.891586], [9.3964113, 41.8915802], [9.3964057, 41.8915786]], ""type"": ""LineString""}"
En exploitation;42.31889210496102, 9.406025855746135;"{""coordinates"": [[9.406269, 42.3190261], [9.4063034, 42.3190473], [9.4063829, 42.3190514], [9.4061441, 42.3189701], [9.405958, 42.3188806], [9.4058593, 42.3188228], [9.4057519, 42.3187175], [9.4056187, 42.3186608], [9.4056098, 42.3186694]], ""type"": ""LineString""}"
En exploitation;41.8905973620873, 9.398912559912416;"{""coordinates"": [[9.3989761, 41.8906237], [9.3988719, 41.8906147], [9.39888, 41.890578], [9.3989444, 41.8905574], [9.39895, 41.8905556]], ""type"": ""LineString""}"
En exploitation;42.55712178483421, 9.437973751439014;"{""coordinates"": [[9.4380831, 42.5573722], [9.4380433, 42.5571797], [9.4379906, 42.5570282], [9.4378864, 42.5570103], [9.4377533, 42.5569874]], ""type"": ""LineString""}"
En exploitation;41.88974293362703, 9.400700589672521;"{""coordinates"": [[9.400714, 41.8898878], [9.4007138, 41.8898833], [9.4007101, 41.8897435], [9.4006861, 41.8896365], [9.4006481, 41.8896209]], ""type"": ""LineString""}"
En exploitation;41.633278960983205, 9.333063891307619;"{""coordinates"": [[9.3333308, 41.6334912], [9.3333119, 41.6334871], [9.3332277, 41.6333855], [9.3329662, 41.6332108], [9.3327856, 41.6330744]], ""type"": ""LineString""}"
En exploitation;41.88926059381207, 9.400595488490504;"{""coordinates"": [[9.4006481, 41.8896209], [9.4006508, 41.8896202], [9.4006951, 41.8896089], [9.4006492, 41.889413], [9.4005553, 41.8891117], [9.4004699, 41.8888774], [9.4004694, 41.8888761], [9.4004683, 41.8888731]], ""type"": ""LineString""}"
En exploitation;41.63263094465897, 9.333291667853551;"{""coordinates"": [[9.3332266, 41.6328322], [9.3332097, 41.6327881], [9.3333515, 41.6326952], [9.3334023, 41.6326153], [9.3333728, 41.6325527], [9.3332826, 41.6325051], [9.3332344, 41.6325083], [9.3331831, 41.6325543], [9.3331723, 41.632559], [9.3331424, 41.6325719]], ""type"": ""LineString""}"
En exploitation;41.88956303058006, 9.399331762550588;"{""coordinates"": [[9.3992686, 41.8898312], [9.3993982, 41.8897667], [9.3993908, 41.8897318], [9.3992645, 41.8892407], [9.3992629, 41.8892352]], ""type"": ""LineString""}"
En exploitation;41.63243498814572, 9.333099488208141;"{""coordinates"": [[9.3331424, 41.6325719], [9.3331501, 41.63254], [9.3331985, 41.6324985], [9.3331955, 41.6324657], [9.3330499, 41.63237], [9.3329784, 41.632362], [9.3329635, 41.6323746], [9.3329422, 41.6323927], [9.3329383, 41.632396]], ""type"": ""LineString""}"
En exploitation;41.88826417452622, 9.396243326916073;"{""coordinates"": [[9.3963901, 41.8881154], [9.3964507, 41.8881898], [9.3964397, 41.8881995], [9.3962405, 41.888257], [9.3959825, 41.8883974], [9.3959782, 41.8883998]], ""type"": ""LineString""}"
En exploitation;41.64901354232491, 9.375873347622107;"{""coordinates"": [[9.3760047, 41.6491313], [9.3759559, 41.649108], [9.3758699, 41.6490203], [9.3757628, 41.6488793], [9.3757612, 41.6488773], [9.3757597, 41.6488755]], ""type"": ""LineString""}"
En exploitation;41.918862039960786, 8.902021103575672;"{""coordinates"": [[8.9018654, 41.9189161], [8.9018802, 41.9189073], [8.9019171, 41.9189106], [8.9019617, 41.9189078], [8.9021245, 41.9187968], [8.9021569, 41.9188098], [8.9021669, 41.9188221]], ""type"": ""LineString""}"
En exploitation;41.88881028449562, 9.395561129949172;"{""coordinates"": [[9.3959152, 41.888485], [9.3958661, 41.888479], [9.3955828, 41.8887586], [9.3952654, 41.8891667], [9.3952886, 41.8891886], [9.395289, 41.889189], [9.3952924, 41.8891921]], ""type"": ""LineString""}"
En exploitation;41.66740521590463, 9.378943099395771;"{""coordinates"": [[9.3787594, 41.6670028], [9.3790462, 41.6675088], [9.378992, 41.6677073], [9.3790192, 41.6678273], [9.3790188, 41.6678287]], ""type"": ""LineString""}"
En exploitation;41.596573093242355, 9.246571960359054;"{""coordinates"": [[9.2465699, 41.5965806], [9.2465813, 41.5965705], [9.2465579, 41.5965725]], ""type"": ""LineString""}"
En exploitation;41.89054195773075, 9.394451677703108;"{""coordinates"": [[9.3945773, 41.8902664], [9.3945422, 41.8902775], [9.3944009, 41.890747], [9.3942913, 41.8907376], [9.3942787, 41.8907365]], ""type"": ""LineString""}"
En exploitation;41.66771327761348, 9.379374598504082;"{""coordinates"": [[9.3793556, 41.6677874], [9.3793572, 41.667783], [9.3793957, 41.667676], [9.379354, 41.6676637], [9.3793484, 41.6676621]], ""type"": ""LineString""}"
En exploitation;42.10088302941999, 8.843775249491756;"{""coordinates"": [[8.8437226, 42.1012733], [8.843708, 42.1012453], [8.8438093, 42.1009832], [8.8438223, 42.1008826], [8.8438122, 42.1008162], [8.8437456, 42.100566], [8.8437443, 42.1005353], [8.8437919, 42.1005084]], ""type"": ""LineString""}"
En exploitation;41.89091851119364, 9.393927752615571;"{""coordinates"": [[9.3943147, 41.8910595], [9.3936483, 41.8908298], [9.3936193, 41.8907864], [9.3936353, 41.8907131]], ""type"": ""LineString""}"
En exploitation;41.6673363918698, 9.379368414130147;"{""coordinates"": [[9.3793792, 41.6672384], [9.3793318, 41.66736], [9.3794305, 41.6673982], [9.3794346, 41.6674015]], ""type"": ""LineString""}"
En exploitation;42.001145468638974, 9.360761622925029;"{""coordinates"": [[9.3606772, 42.0012329], [9.3606844, 42.0012198], [9.3607466, 42.0011598], [9.3608163, 42.0010924], [9.3608296, 42.0010778], [9.360851, 42.0010627]], ""type"": ""LineString""}"
En exploitation;41.89027483533217, 9.39565300556591;"{""coordinates"": [[9.3957741, 41.8900477], [9.3957291, 41.8900775], [9.3956008, 41.8904469], [9.3955028, 41.8904349]], ""type"": ""LineString""}"
En exploitation;41.64794511062064, 9.364549120512194;"{""coordinates"": [[9.3640806, 41.6481337], [9.3640831, 41.648151], [9.3645511, 41.648247], [9.3647619, 41.6474736], [9.3648825, 41.6474755]], ""type"": ""LineString""}"
En exploitation;42.483734012336, 9.118277112853523;"{""coordinates"": [[9.1183036, 42.4837759], [9.118256, 42.4837023], [9.1182586, 42.4836907]], ""type"": ""LineString""}"
En exploitation;41.88962314943368, 9.397860145137562;"{""coordinates"": [[9.3979759, 41.8896222], [9.3979379, 41.8896065], [9.3978218, 41.8896498], [9.3977586, 41.8895941], [9.3977548, 41.8895907]], ""type"": ""LineString""}"
En exploitation;41.64695996950732, 9.36417014455623;"{""coordinates"": [[9.3645986, 41.6473033], [9.3646107, 41.6471854], [9.3645821, 41.6471424], [9.3641056, 41.6469659], [9.3636628, 41.6466293], [9.3636585, 41.6466261]], ""type"": ""LineString""}"
En exploitation;41.92397645258589, 8.83421563549172;"{""coordinates"": [[8.8341817, 41.9239419], [8.8341781, 41.9239454], [8.8341637, 41.9239595], [8.8342844, 41.9240035]], ""type"": ""LineString""}"
En exploitation;41.88977884720294, 9.397507547389038;"{""coordinates"": [[9.3977548, 41.8895907], [9.3977987, 41.8896603], [9.3973133, 41.889862], [9.3971873, 41.889924], [9.3971907, 41.8899554], [9.3971907, 41.8899561], [9.3971912, 41.8899599]], ""type"": ""LineString""}"
En exploitation;41.70088714964846, 9.349437749182586;"{""coordinates"": [[9.3494669, 41.7008307], [9.3494644, 41.7008347], [9.349416, 41.7009152], [9.3494299, 41.7009324], [9.3494371, 41.7009261], [9.3494408, 41.7009226]], ""type"": ""LineString""}"
En exploitation;42.00109770160101, 9.280960896229946;"{""coordinates"": [[9.2812219, 42.0010402], [9.2812216, 42.001052], [9.2812072, 42.0010563], [9.2812028, 42.0010576], [9.2811386, 42.0010539], [9.2809413, 42.0011037], [9.2807908, 42.0011409], [9.2806877, 42.0011355]], ""type"": ""LineString""}"
En exploitation;41.890774850822446, 9.397227313227921;"{""coordinates"": [[9.3975152, 41.8906855], [9.3974571, 41.8906606], [9.3969637, 41.890899], [9.3969661, 41.8909214], [9.3969666, 41.8909259]], ""type"": ""LineString""}"
En exploitation;41.70100969002482, 9.349476959209218;"{""coordinates"": [[9.3494408, 41.7009226], [9.3494329, 41.7009593], [9.3495155, 41.7010535], [9.3495204, 41.7010984]], ""type"": ""LineString""}"
En exploitation;42.60427685123949, 8.930936555828474;"{""coordinates"": [[8.9310296, 42.6043385], [8.9310161, 42.6043445], [8.9309257, 42.6043442], [8.9309169, 42.6043401], [8.9309165, 42.6042505], [8.930916, 42.6041554], [8.9309003, 42.6041459]], ""type"": ""LineString""}"
En exploitation;41.888009216375345, 9.394283490211082;"{""coordinates"": [[9.3944417, 41.8875192], [9.3943939, 41.8875222], [9.3943231, 41.8878316], [9.3941741, 41.8884845], [9.3941575, 41.8885354], [9.3941564, 41.8885384], [9.3941561, 41.8885397]], ""type"": ""LineString""}"
En exploitation;41.699218392179866, 9.350133286974234;"{""coordinates"": [[9.3501455, 41.6991609], [9.3501493, 41.6991959], [9.3501509, 41.6992103], [9.3500969, 41.6992678]], ""type"": ""LineString""}"
En exploitation;41.93537921045922, 8.720295606374096;"{""coordinates"": [[8.7201797, 41.9350936], [8.7202006, 41.9351088], [8.7202827, 41.9353292], [8.7203425, 41.9355517], [8.7203957, 41.9356184], [8.7203995, 41.9356395], [8.7204047, 41.9356676]], ""type"": ""LineString""}"
En exploitation;41.888549839847194, 9.394211601873815;"{""coordinates"": [[9.3941561, 41.8885397], [9.3942612, 41.8885589], [9.3942671, 41.88856]], ""type"": ""LineString""}"
En exploitation;41.70002953002627, 9.354489457330342;"{""coordinates"": [[9.3541577, 41.7000237], [9.3541577, 41.7000237], [9.3541567, 41.7000474], [9.3546599, 41.700027], [9.3548216, 41.6999944], [9.3548354, 41.6999831], [9.3548381, 41.6999807]], ""type"": ""LineString""}"
En exploitation;41.94819746131252, 8.817958134463137;"{""coordinates"": [[8.8179529, 41.9482166], [8.8179507, 41.9481975], [8.8179705, 41.9481862], [8.8179745, 41.948184]], ""type"": ""LineString""}"
En exploitation;41.88827418904839, 9.396094503207104;"{""coordinates"": [[9.3963793, 41.8881172], [9.3963748, 41.8881584], [9.3961885, 41.8882242], [9.3960274, 41.8882973], [9.3957881, 41.8884296]], ""type"": ""LineString""}"
En exploitation;41.69913375, 9.3501873;"{""coordinates"": [[9.3501607, 41.6991423], [9.3502139, 41.6991252]], ""type"": ""LineString""}"
En exploitation;42.76103767758641, 9.459164118630808;"{""coordinates"": [[9.4592088, 42.7610927], [9.4592124, 42.761078], [9.4591892, 42.7610547], [9.4591638, 42.7610263], [9.4590977, 42.7609994]], ""type"": ""LineString""}"
En exploitation;41.887126482528465, 9.394475325735542;"{""coordinates"": [[9.394384, 41.8872156], [9.394481, 41.8872187], [9.3945082, 41.8870273], [9.3944632, 41.8869917], [9.3944552, 41.8869853]], ""type"": ""LineString""}"
En exploitation;41.69890917913365, 9.351808423554157;"{""coordinates"": [[9.3521623, 41.6988163], [9.352157, 41.6988177], [9.3516719, 41.6989468], [9.3514532, 41.6989966]], ""type"": ""LineString""}"
En exploitation;42.52007074041509, 9.008986097391592;"{""coordinates"": [[9.0087763, 42.5200955], [9.0087853, 42.520095], [9.0088105, 42.5200896], [9.0088475, 42.5200729], [9.008906, 42.5200644], [9.0089582, 42.5200668], [9.008998, 42.5200739], [9.0090599, 42.520095], [9.0090826, 42.5201002], [9.0090887, 42.5200979], [9.009101, 42.5200905], [9.0091017, 42.5200846], [9.0091049, 42.5200577], [9.0091253, 42.5200314], [9.0091454, 42.5200263], [9.009158, 42.5200226], [9.0091706, 42.5200244]], ""type"": ""LineString""}"
En exploitation;41.88693343403789, 9.394532250193123;"{""coordinates"": [[9.3944552, 41.8869853], [9.3945182, 41.8870085], [9.3945433, 41.8869077], [9.3945868, 41.8868199]], ""type"": ""LineString""}"
En exploitation;41.698799711891915, 9.3524217876241;"{""coordinates"": [[9.3521623, 41.6988163], [9.3526495, 41.6987862], [9.3526675, 41.6987725], [9.3526751, 41.6987666]], ""type"": ""LineString""}"
En exploitation;42.520228143565404, 9.008658431623184;"{""coordinates"": [[9.008636, 42.5202741], [9.0086364, 42.520277], [9.00864, 42.5202643], [9.0086263, 42.5202459], [9.0086395, 42.5202355], [9.0086719, 42.5202134], [9.0087073, 42.5201833]], ""type"": ""LineString""}"
En exploitation;41.88689635939507, 9.395527405284051;"{""coordinates"": [[9.395046, 41.8868185], [9.3950611, 41.8868447], [9.3954485, 41.8868826], [9.3955133, 41.886889], [9.3958823, 41.8869248], [9.3959143, 41.8869317], [9.3957847, 41.8869969], [9.3957795, 41.886999]], ""type"": ""LineString""}"
En exploitation;41.69858267591068, 9.352244590687858;"{""coordinates"": [[9.3521387, 41.6986009], [9.3522224, 41.6985958], [9.3523043, 41.6985727], [9.3523331, 41.6985384], [9.352334, 41.6985372], [9.3523363, 41.6985345]], ""type"": ""LineString""}"
En exploitation;42.52008946229362, 9.008675575855314;"{""coordinates"": [[9.0087073, 42.5201833], [9.0086981, 42.5201829], [9.0086688, 42.5201585], [9.0086495, 42.5201324], [9.0086074, 42.5200697], [9.0086152, 42.5200587], [9.0086558, 42.5200398], [9.008681, 42.5200344], [9.0087082, 42.5200463], [9.0087323, 42.5200638], [9.008764, 42.5200791], [9.0087763, 42.5200955]], ""type"": ""LineString""}"
En exploitation;41.88805572205848, 9.396731930062845;"{""coordinates"": [[9.3963969, 41.8881098], [9.3964023, 41.8881118], [9.3964437, 41.8881271], [9.3967139, 41.888056], [9.3970453, 41.8879903], [9.3970424, 41.8879658], [9.3970422, 41.8879634]], ""type"": ""LineString""}"
En exploitation;41.69833696706905, 9.350391592147737;"{""coordinates"": [[9.3501929, 41.6983856], [9.3505847, 41.6982897], [9.3505903, 41.6982884]], ""type"": ""LineString""}"
En exploitation;42.57648197883324, 9.327361900887736;"{""coordinates"": [[9.3273044, 42.5765576], [9.3273296, 42.576569], [9.3274106, 42.5765423], [9.3274254, 42.5764789], [9.3274063, 42.5764666], [9.3273367, 42.5764216], [9.3272695, 42.5763781], [9.3272657, 42.5763757]], ""type"": ""LineString""}"
En exploitation;41.88798402280764, 9.397508488504084;"{""coordinates"": [[9.3973574, 41.8880795], [9.3973723, 41.8879972], [9.3976025, 41.8880011], [9.3976245, 41.8879816], [9.3976106, 41.887856]], ""type"": ""LineString""}"
En exploitation;41.698766436048125, 9.353430035553261;"{""coordinates"": [[9.3534084, 41.69877], [9.3534255, 41.6987825], [9.3534322, 41.6987885], [9.3534356, 41.698754], [9.3534379, 41.6987312]], ""type"": ""LineString""}"
En exploitation;42.576594789875855, 9.327237774906136;"{""coordinates"": [[9.3271576, 42.5766082], [9.3271658, 42.5766208], [9.327285, 42.5765799], [9.3273113, 42.5765703], [9.3273044, 42.5765576]], ""type"": ""LineString""}"
En exploitation;41.88752122589688, 9.39776210620638;"{""coordinates"": [[9.3976738, 41.8875539], [9.397732, 41.8875323], [9.3977789, 41.8875203], [9.397818, 41.887545], [9.397748, 41.887459]], ""type"": ""LineString""}"
En exploitation;41.69875936142197, 9.350132788497705;"{""coordinates"": [[9.350152, 41.6991354], [9.3501751, 41.6991004], [9.3501328, 41.6986061], [9.3500842, 41.6984917], [9.3500253, 41.698396]], ""type"": ""LineString""}"
En exploitation;42.57678490326839, 9.3276303078679;"{""coordinates"": [[9.3276751, 42.5768588], [9.3276812, 42.5768517], [9.3276769, 42.5768449], [9.3276567, 42.5768231], [9.3275995, 42.5767315], [9.3275647, 42.576735]], ""type"": ""LineString""}"
En exploitation;41.88747976709194, 9.398121594794993;"{""coordinates"": [[9.397748, 41.887459], [9.397863, 41.8875152], [9.3980432, 41.887504], [9.3983549, 41.8874507], [9.3984584, 41.8874331], [9.3984928, 41.8874549], [9.3984953, 41.8874564], [9.3984975, 41.8874577]], ""type"": ""LineString""}"
En exploitation;41.69777594659571, 9.350105756555163;"{""coordinates"": [[9.3500253, 41.698396], [9.350026, 41.6983915], [9.3500397, 41.6983069], [9.35014, 41.6976843], [9.350123, 41.6976401], [9.3501513, 41.6971606], [9.350152, 41.6971531]], ""type"": ""LineString""}"
En exploitation;42.57665142700252, 9.327721467425174;"{""coordinates"": [[9.3277697, 42.5766902], [9.3277517, 42.5766675], [9.3277458, 42.5766513], [9.3277366, 42.5766418], [9.3277287, 42.576639], [9.3277179, 42.5766352], [9.3277165, 42.5766354], [9.3276844, 42.5766394], [9.3276679, 42.5766487], [9.3276639, 42.5766555]], ""type"": ""LineString""}"
En exploitation;41.908913545000885, 9.389046002347216;"{""coordinates"": [[9.3890369, 41.9088246], [9.3890299, 41.9088703], [9.3890358, 41.9089241], [9.3890779, 41.9089756], [9.38907, 41.9089902], [9.3890684, 41.9089935], [9.3890678, 41.9089944]], ""type"": ""LineString""}"
En exploitation;41.69530293377023, 9.351264733173839;"{""coordinates"": [[9.3509768, 41.6952523], [9.3509827, 41.6952526], [9.3511368, 41.6952619], [9.3513609, 41.6953248], [9.3515427, 41.6953777], [9.3515481, 41.6953796]], ""type"": ""LineString""}"
En exploitation;42.57666347156067, 9.327535087087684;"{""coordinates"": [[9.3274729, 42.5766055], [9.3274969, 42.5766126], [9.3275771, 42.5767095], [9.3275647, 42.576735]], ""type"": ""LineString""}"
En exploitation;41.9067074182743, 9.390478865959969;"{""coordinates"": [[9.3906947, 41.9064019], [9.390665, 41.9064059], [9.3905636, 41.9064191], [9.3903548, 41.9069882], [9.3903584, 41.9069915], [9.3903692, 41.9069947], [9.390456, 41.9070078], [9.39047, 41.907011], [9.3904738, 41.9070118], [9.3904816, 41.9070158], [9.3904814, 41.9070252]], ""type"": ""LineString""}"
En exploitation;41.69783488040564, 9.3498548017651;"{""coordinates"": [[9.3499895, 41.6983982], [9.3501022, 41.6976685], [9.3493289, 41.697653], [9.3492956, 41.6976375], [9.349303, 41.6976285], [9.3492918, 41.697634]], ""type"": ""LineString""}"
En exploitation;42.62957604418543, 9.351069172457832;"{""coordinates"": [[9.3510452, 42.6295786], [9.3510704, 42.6295761], [9.3510931, 42.6295731]], ""type"": ""LineString""}"
En exploitation;41.90635134811366, 9.390014012525816;"{""coordinates"": [[9.3902794, 41.9063644], [9.3902575, 41.9063838], [9.3897569, 41.9063183], [9.3897479, 41.9063171], [9.3897468, 41.906317], [9.3897419, 41.9063163]], ""type"": ""LineString""}"
En exploitation;41.6981267750537, 9.349997903073863;"{""coordinates"": [[9.3499655, 41.6983997], [9.3500267, 41.6978794], [9.3500397, 41.6978734], [9.3500275, 41.697875]], ""type"": ""LineString""}"
En exploitation;42.6295888, 9.35103395;"{""coordinates"": [[9.3510452, 42.6295786], [9.3510227, 42.629599]], ""type"": ""LineString""}"
En exploitation;42.34900261460619, 9.17228284622436;"{""coordinates"": [[9.172197, 42.3489703], [9.1721977, 42.3489706], [9.1723547, 42.3490289], [9.1723635, 42.3490416]], ""type"": ""LineString""}"
En exploitation;41.697647676091876, 9.349844682395531;"{""coordinates"": [[9.3500617, 41.6976379], [9.3500042, 41.6976505], [9.3496433, 41.6976467], [9.3496356, 41.6976374], [9.3496325, 41.6976335]], ""type"": ""LineString""}"
En exploitation;41.547722457408256, 9.287363150166263;"{""coordinates"": [[9.2871288, 41.5478002], [9.2871086, 41.547759], [9.2871967, 41.5477347], [9.2872881, 41.5477336], [9.2873752, 41.5477325], [9.2874339, 41.5477124], [9.2875189, 41.547692], [9.2875819, 41.5476911], [9.2876188, 41.5476921], [9.2876431, 41.547658]], ""type"": ""LineString""}"
En exploitation;42.358665801292815, 9.16739053793061;"{""coordinates"": [[9.1672659, 42.3589304], [9.1672639, 42.358909], [9.1672596, 42.358902], [9.1673294, 42.358787], [9.1673654, 42.3586491], [9.1674364, 42.3585597], [9.1674803, 42.3585282], [9.1675382, 42.3585121], [9.1674925, 42.3584382]], ""type"": ""LineString""}"
En exploitation;41.697491999355975, 9.35011433878382;"{""coordinates"": [[9.3500617, 41.6976379], [9.3500622, 41.6976335], [9.3500878, 41.6974376], [9.3501661, 41.6974327], [9.3502435, 41.697428]], ""type"": ""LineString""}"
En exploitation;42.26194231072398, 9.546153355024916;"{""coordinates"": [[9.5464318, 42.2621167], [9.5462138, 42.2621078], [9.5462215, 42.2620033], [9.5462197, 42.2619883], [9.5462026, 42.2619811], [9.5459978, 42.2619604], [9.5460003, 42.2617761], [9.546073, 42.2617726], [9.5461445, 42.2617753], [9.5462338, 42.2617786], [9.5462564, 42.2617794]], ""type"": ""LineString""}"
En exploitation;42.294917356983994, 9.307109841553476;"{""coordinates"": [[9.3069806, 42.2949165], [9.3069931, 42.2949106], [9.3070042, 42.2949046], [9.307021, 42.2948929], [9.3070269, 42.2948862], [9.3070334, 42.2948809], [9.3070417, 42.2948825], [9.3070499, 42.2948858], [9.3070663, 42.2948987], [9.3071338, 42.2949254], [9.3071632, 42.2949362], [9.3071975, 42.2949432], [9.3072299, 42.2949462], [9.3072397, 42.2949451], [9.3072456, 42.2949382]], ""type"": ""LineString""}"
En exploitation;41.69745195063268, 9.350294349777537;"{""coordinates"": [[9.3502435, 41.697428], [9.3503401, 41.6974735], [9.3503448, 41.6974757], [9.3503452, 41.6974759]], ""type"": ""LineString""}"
En exploitation;42.50096996795445, 9.454101166087423;"{""coordinates"": [[9.4540457, 42.5010701], [9.4540655, 42.5010597], [9.4540703, 42.5010571], [9.4541366, 42.5008886], [9.4541126, 42.5008651]], ""type"": ""LineString""}"
En exploitation;42.29752551734912, 9.306343124104588;"{""coordinates"": [[9.3062428, 42.29772], [9.306207, 42.2977181], [9.3062043, 42.2977119], [9.3062043, 42.2977013], [9.3062075, 42.2976915], [9.3062196, 42.2976739], [9.3062212, 42.2976714], [9.3062423, 42.2976299], [9.3062565, 42.2976095], [9.3062792, 42.2975763], [9.3062979, 42.2975536], [9.306319, 42.2975352], [9.3063343, 42.2975209], [9.3063515, 42.2974993], [9.3063814, 42.297467], [9.3064142, 42.2974337], [9.3064819, 42.2973738], [9.3064995, 42.2973618], [9.3065107, 42.2973544], [9.3065234, 42.29735], [9.3065431, 42.2973563]], ""type"": ""LineString""}"
En exploitation;41.70600913737452, 9.363862336360125;"{""coordinates"": [[9.3638497, 41.7058054], [9.3638767, 41.7058308], [9.3638704, 41.7059939], [9.3638443, 41.7061942], [9.3638261, 41.7062102], [9.3638228, 41.7062131], [9.3638223, 41.7062137]], ""type"": ""LineString""}"
En exploitation;41.499651150685615, 8.948785530985022;"{""coordinates"": [[8.9488222, 41.500436], [8.9487916, 41.5004208], [8.9487913, 41.5001156], [8.9488962, 41.4997591], [8.9488634, 41.4995644], [8.9488084, 41.4994545], [8.948682, 41.4992098], [8.9486678, 41.4989754], [8.9486806, 41.4989047], [8.9486856, 41.4989048], [8.9487052, 41.4989053], [8.9487277, 41.4988993]], ""type"": ""LineString""}"
En exploitation;42.2975713461229, 9.307072436591751;"{""coordinates"": [[9.3072933, 42.2975389], [9.3072776, 42.2975333], [9.3072377, 42.2975399], [9.3072065, 42.297534], [9.307136, 42.2975434], [9.3070683, 42.2975676], [9.3069832, 42.2975996], [9.3069457, 42.297609], [9.3069148, 42.2976146], [9.3068941, 42.2976188], [9.306877, 42.2976226], [9.3068606, 42.2976027]], ""type"": ""LineString""}"
En exploitation;41.706362480680916, 9.363863482333185;"{""coordinates"": [[9.3638223, 41.7062137], [9.3638275, 41.7062158], [9.3638601, 41.7062294], [9.363884, 41.7063363], [9.363863, 41.7064731], [9.36382, 41.7065209]], ""type"": ""LineString""}"
En exploitation;41.54525195000001, 9.194264749999999;"{""coordinates"": [[9.1943948, 41.5454025], [9.1941347, 41.5451014]], ""type"": ""LineString""}"
