ID;Opérateur;SUP_ID;Système;Mise en service déclaré;STA_NM_DPT;CODE_INSEE;Technologie;DATE_MAJ;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;Adresse;Adresse 1;Adresse 2;Adresse 3;Code postal;Code INSEE;coordonnees;Coordonnées;Statut
748532;SFR;2025842;5G NR 2100;2024-05-30;02A;2A098;5G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;Techniquement opérationnel
748533;SFR;2025842;GSM 900;2018-12-20;02A;2A098;2G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;En service
748534;SFR;2025842;LTE 1800;2018-12-20;02A;2A098;4G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;En service
748535;SFR;2025842;LTE 2100;2024-05-30;02A;2A098;4G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;En service
748536;SFR;2025842;LTE 700;2024-05-30;02A;2A098;4G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;En service
748537;SFR;2025842;LTE 800;2018-12-20;02A;2A098;4G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;En service
748538;SFR;2025842;UMTS 900;2018-12-20;02A;2A098;3G;2026-03-19T15:15:24;02A2700260;26;10;65;SAN SISTRO;route DE LA CASTAGNE;;;20138;2A098;"41.80361111111111 , 8.7525";41°48'13''N 8°45'9''E;En service
748864;SFR;2032736;5G NR 2100;2025-03-06;02A;2A004;5G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;Techniquement opérationnel
748865;SFR;2032736;5G NR 3500;2025-03-06;02A;2A004;5G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;Techniquement opérationnel
748866;SFR;2032736;GSM 900;2019-08-07;02A;2A004;2G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
748867;SFR;2032736;LTE 1800;2019-08-07;02A;2A004;4G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
748868;SFR;2032736;LTE 2100;2025-03-06;02A;2A004;4G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
748869;SFR;2032736;LTE 2600;2025-03-06;02A;2A004;4G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
748870;SFR;2032736;LTE 700;2025-03-06;02A;2A004;4G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
748871;SFR;2032736;LTE 800;2019-08-07;02A;2A004;4G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
748872;SFR;2032736;UMTS 900;2019-08-07;02A;2A004;3G;2026-03-19T15:15:24;02A2700261;26;15;22;;Chemin de la Carosaccia;;;20000;2A004;"41.93694444444444 , 8.730833333333333";41°56'13''N 8°43'51''E;En service
754919;SFR;2232827;LTE 700;2022-09-20;02A;2A362;4G;2026-03-19T15:15:24;02A2700265;23;15;74;Costa Del Pergolo;;;;20124;2A362;"41.717777777777776 , 9.299166666666666";41°43'4''N 9°17'57''E;En service
754920;SFR;2232827;LTE 800;2020-07-17;02A;2A362;4G;2026-03-19T15:15:24;02A2700265;23;15;74;Costa Del Pergolo;;;;20124;2A362;"41.717777777777776 , 9.299166666666666";41°43'4''N 9°17'57''E;En service
754921;SFR;2232827;UMTS 900;2020-07-17;02A;2A362;3G;2026-03-19T15:15:24;02A2700265;23;15;74;Costa Del Pergolo;;;;20124;2A362;"41.717777777777776 , 9.299166666666666";41°43'4''N 9°17'57''E;En service
757654;SFR;2312725;LTE 1800;2023-02-01;02A;2A130;4G;2026-03-19T15:15:24;02A2700266;23;24;32;POZZI;T40  cimetiere;;;20128;2A130;"41.86638888888889 , 8.964444444444444";41°51'59''N 8°57'52''E;En service
757655;SFR;2312725;LTE 800;2023-02-01;02A;2A130;4G;2026-03-19T15:15:24;02A2700266;23;24;32;POZZI;T40  cimetiere;;;20128;2A130;"41.86638888888889 , 8.964444444444444";41°51'59''N 8°57'52''E;En service
757656;SFR;2312725;UMTS 900;2023-02-01;02A;2A130;3G;2026-03-19T15:15:24;02A2700266;23;24;32;POZZI;T40  cimetiere;;;20128;2A130;"41.86638888888889 , 8.964444444444444";41°51'59''N 8°57'52''E;En service
758045;SFR;2322475;LTE 700;2023-05-12;02A;2A240;4G;2026-03-19T15:15:24;02A2700268;23;24;65;Valdarone;Sant' Anoria;Campivu;;20125;2A240;"42.17805555555555 , 8.896944444444443";42°10'41''N 8°53'49''E;En service
758046;SFR;2322475;LTE 800;2021-03-18;02A;2A240;4G;2026-03-19T15:15:24;02A2700268;23;24;65;Valdarone;Sant' Anoria;Campivu;;20125;2A240;"42.17805555555555 , 8.896944444444443";42°10'41''N 8°53'49''E;En service
758047;SFR;2322475;UMTS 900;2021-03-15;02A;2A240;3G;2026-03-19T15:15:24;02A2700268;23;24;65;Valdarone;Sant' Anoria;Campivu;;20125;2A240;"42.17805555555555 , 8.896944444444443";42°10'41''N 8°53'49''E;En service
758063;SFR;2322626;GSM 900;1998-12-24;02A;2A130;2G;2026-03-19T15:15:24;02A2700018;23;18;72;COL ST GEORGES;;;;20128;2A130;"41.87694444444445 , 8.935555555555556";41°52'37''N 8°56'8''E;En service
758064;SFR;2322626;LTE 1800;2016-07-05;02A;2A130;4G;2026-03-19T15:15:24;02A2700018;23;18;72;COL ST GEORGES;;;;20128;2A130;"41.87694444444445 , 8.935555555555556";41°52'37''N 8°56'8''E;En service
758065;SFR;2322626;LTE 800;2016-06-16;02A;2A130;4G;2026-03-19T15:15:24;02A2700018;23;18;72;COL ST GEORGES;;;;20128;2A130;"41.87694444444445 , 8.935555555555556";41°52'37''N 8°56'8''E;En service
758066;SFR;2322626;UMTS 900;2010-07-06;02A;2A130;3G;2026-03-19T15:15:24;02A2700018;23;18;72;COL ST GEORGES;;;;20128;2A130;"41.87694444444445 , 8.935555555555556";41°52'37''N 8°56'8''E;En service
760064;SFR;2403761;LTE 700;2022-07-21;02A;2A189;4G;2026-03-19T15:15:24;02A2700273;23;45;75;MILUCCIA;LECCIALTE;;;20113;2A189;"41.72972222222222 , 8.913333333333334";41°43'47''N 8°54'48''E;En service
760065;SFR;2403761;LTE 800;2021-06-04;02A;2A189;4G;2026-03-19T15:15:24;02A2700273;23;45;75;MILUCCIA;LECCIALTE;;;20113;2A189;"41.72972222222222 , 8.913333333333334";41°43'47''N 8°54'48''E;En service
760066;SFR;2403761;UMTS 900;2021-06-15;02A;2A189;3G;2026-03-19T15:15:24;02A2700273;23;45;75;MILUCCIA;LECCIALTE;;;20113;2A189;"41.72972222222222 , 8.913333333333334";41°43'47''N 8°54'48''E;En service
760331;SFR;2410610;5G NR 2100;2024-04-12;02A;2A139;5G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;Techniquement opérationnel
760332;SFR;2410610;5G NR 3500;2024-04-12;02A;2A139;5G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;Techniquement opérationnel
760333;SFR;2410610;LTE 1800;2023-01-02;02A;2A139;4G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;En service
760334;SFR;2410610;LTE 2100;2023-01-02;02A;2A139;4G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;En service
760335;SFR;2410610;LTE 2600;2024-04-15;02A;2A139;4G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;En service
760336;SFR;2410610;LTE 700;2024-04-12;02A;2A139;4G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;En service
760337;SFR;2410610;LTE 800;2023-01-02;02A;2A139;4G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;En service
760338;SFR;2410610;UMTS 900;2023-01-02;02A;2A139;3G;2026-03-19T15:15:24;02A2700271;23;42;72;Mulinacciu;;;;20137;2A139;"41.671388888888885 , 9.300833333333333";41°40'17''N 9°18'3''E;En service
760382;SFR;2411047;LTE 1800;2023-01-31;02A;2A071;4G;2026-03-19T15:15:24;02A2700272;23;42;72;San andria;T40;San Andria;;20140;2A071;"41.74277777777778 , 8.9325";41°44'34''N 8°55'57''E;En service
760383;SFR;2411047;LTE 2100;2023-01-31;02A;2A071;4G;2026-03-19T15:15:24;02A2700272;23;42;72;San andria;T40;San Andria;;20140;2A071;"41.74277777777778 , 8.9325";41°44'34''N 8°55'57''E;En service
760384;SFR;2411047;LTE 800;2023-01-31;02A;2A071;4G;2026-03-19T15:15:24;02A2700272;23;42;72;San andria;T40;San Andria;;20140;2A071;"41.74277777777778 , 8.9325";41°44'34''N 8°55'57''E;En service
760385;SFR;2411047;UMTS 900;2023-01-31;02A;2A071;3G;2026-03-19T15:15:24;02A2700272;23;42;72;San andria;T40;San Andria;;20140;2A071;"41.74277777777778 , 8.9325";41°44'34''N 8°55'57''E;En service
760971;SFR;2430842;LTE 700;2022-07-21;02A;2A254;4G;2026-03-19T15:15:24;02A2700274;23;33;75;Ucelli;Hameau de Bavella;;;20122;2A254;"41.797777777777775 , 9.222777777777777";41°47'52''N 9°13'22''E;En service
760972;SFR;2430842;LTE 800;2021-08-13;02A;2A254;4G;2026-03-19T15:15:24;02A2700274;23;33;75;Ucelli;Hameau de Bavella;;;20122;2A254;"41.797777777777775 , 9.222777777777777";41°47'52''N 9°13'22''E;En service
760973;SFR;2430842;UMTS 900;2021-08-13;02A;2A254;3G;2026-03-19T15:15:24;02A2700274;23;33;75;Ucelli;Hameau de Bavella;;;20122;2A254;"41.797777777777775 , 9.222777777777777";41°47'52''N 9°13'22''E;En service
762031;SFR;2466649;LTE 700;2023-05-12;02A;2A098;4G;2026-03-19T15:15:24;02A2700275;23;20;65;TERRA ROSSA;Carpina;;;20138;2A098;"41.745555555555555 , 8.696111111111112";41°44'44''N 8°41'46''E;En service
762032;SFR;2466649;LTE 800;2022-03-23;02A;2A098;4G;2026-03-19T15:15:24;02A2700275;23;20;65;TERRA ROSSA;Carpina;;;20138;2A098;"41.745555555555555 , 8.696111111111112";41°44'44''N 8°41'46''E;En service
762033;SFR;2466649;UMTS 900;2022-03-20;02A;2A098;3G;2026-03-19T15:15:24;02A2700275;23;20;65;TERRA ROSSA;Carpina;;;20138;2A098;"41.745555555555555 , 8.696111111111112";41°44'44''N 8°41'46''E;En service
764501;SFR;2535873;5G NR 2100;;02A;2A060;5G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;Projet approuvé
764502;SFR;2535873;GSM 900;2022-01-31;02A;2A060;2G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;En service
764503;SFR;2535873;LTE 1800;2022-01-31;02A;2A060;4G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;En service
764504;SFR;2535873;LTE 2100;2022-01-31;02A;2A060;4G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;En service
764505;SFR;2535873;LTE 700;2023-09-01;02A;2A060;4G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;En service
764506;SFR;2535873;LTE 800;2022-01-31;02A;2A060;4G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;En service
764507;SFR;2535873;UMTS 900;2022-01-31;02A;2A060;3G;2026-03-19T15:15:24;02A2700278;23;36;27;pujolo;;;;20151;2A060;"42.05138888888889 , 8.818888888888889";42°3'5''N 8°49'8''E;En service
764670;SFR;2538301;LTE 700;2023-04-21;02A;2A360;4G;2026-03-19T15:15:24;02A2700276;23;42;27;Costa;;;;20190;2A360;"41.84861111111111 , 8.991666666666665";41°50'55''N 8°59'30''E;En service
764671;SFR;2538301;LTE 800;2023-01-31;02A;2A360;4G;2026-03-19T15:15:24;02A2700276;23;42;27;Costa;;;;20190;2A360;"41.84861111111111 , 8.991666666666665";41°50'55''N 8°59'30''E;En service
764672;SFR;2538301;UMTS 900;2023-02-01;02A;2A360;3G;2026-03-19T15:15:24;02A2700276;23;42;27;Costa;;;;20190;2A360;"41.84861111111111 , 8.991666666666665";41°50'55''N 8°59'30''E;En service
767246;SFR;2598920;LTE 700;2023-05-12;02A;2A031;4G;2026-03-19T15:15:24;02A2700286;23;24;65;Lucciolaja;Cauro Bastelica;;;20119;2A031;"41.95777777777778 , 8.995277777777776";41°57'28''N 8°59'43''E;En service
767247;SFR;2598920;LTE 800;2022-10-17;02A;2A031;4G;2026-03-19T15:15:24;02A2700286;23;24;65;Lucciolaja;Cauro Bastelica;;;20119;2A031;"41.95777777777778 , 8.995277777777776";41°57'28''N 8°59'43''E;En service
767248;SFR;2598920;UMTS 900;2022-10-17;02A;2A031;3G;2026-03-19T15:15:24;02A2700286;23;24;65;Lucciolaja;Cauro Bastelica;;;20119;2A031;"41.95777777777778 , 8.995277777777776";41°57'28''N 8°59'43''E;En service
769537;SFR;2638785;LTE 700;2023-06-16;02A;2A026;4G;2026-03-19T15:15:24;02A2700293;23;24;74;Matre;;;;20190;2A026;"41.86416666666667 , 9.016944444444444";41°51'51''N 9°1'1''E;En service
769538;SFR;2638785;LTE 800;2023-03-03;02A;2A026;4G;2026-03-19T15:15:24;02A2700293;23;24;74;Matre;;;;20190;2A026;"41.86416666666667 , 9.016944444444444";41°51'51''N 9°1'1''E;En service
769539;SFR;2638785;UMTS 900;2023-03-04;02A;2A026;3G;2026-03-19T15:15:24;02A2700293;23;24;74;Matre;;;;20190;2A026;"41.86416666666667 , 9.016944444444444";41°51'51''N 9°1'1''E;En service
769686;SFR;2640911;LTE 700;2023-12-15;02A;2A269;4G;2026-03-19T15:15:24;02A2700292;23;24;74;GAGLIOLI - TRAMUTA;rte de Bavella;Ch d'expl près D268;;20145;2A269;"41.83277777777778 , 9.320833333333333";41°49'58''N 9°19'15''E;En service
769687;SFR;2640911;LTE 800;2023-04-17;02A;2A269;4G;2026-03-19T15:15:24;02A2700292;23;24;74;GAGLIOLI - TRAMUTA;rte de Bavella;Ch d'expl près D268;;20145;2A269;"41.83277777777778 , 9.320833333333333";41°49'58''N 9°19'15''E;En service
769688;SFR;2640911;UMTS 900;2023-04-18;02A;2A269;3G;2026-03-19T15:15:24;02A2700292;23;24;74;GAGLIOLI - TRAMUTA;rte de Bavella;Ch d'expl près D268;;20145;2A269;"41.83277777777778 , 9.320833333333333";41°49'58''N 9°19'15''E;En service
771174;SFR;2662081;LTE 700;2023-12-15;02A;2A186;4G;2026-03-19T15:15:24;02A2700299;23;"18,4";65;Valdo;;;;20140;2A186;"41.844722222222224 , 9.061944444444444";41°50'41''N 9°3'43''E;En service
771175;SFR;2662081;LTE 800;2023-05-26;02A;2A186;4G;2026-03-19T15:15:24;02A2700299;23;"18,4";65;Valdo;;;;20140;2A186;"41.844722222222224 , 9.061944444444444";41°50'41''N 9°3'43''E;En service
771176;SFR;2662081;UMTS 900;2023-05-26;02A;2A186;3G;2026-03-19T15:15:24;02A2700299;23;"18,4";65;Valdo;;;;20140;2A186;"41.844722222222224 , 9.061944444444444";41°50'41''N 9°3'43''E;En service
772788;SFR;2691322;LTE 700;2023-05-05;02A;2A132;4G;2026-03-19T15:15:24;02A2700288;26;18;32;;RUE CAMPIANI;;;20128;2A132;"41.83555555555556 , 8.924444444444443";41°50'8''N 8°55'28''E;En service
772789;SFR;2691322;LTE 800;2023-05-05;02A;2A132;4G;2026-03-19T15:15:24;02A2700288;26;18;32;;RUE CAMPIANI;;;20128;2A132;"41.83555555555556 , 8.924444444444443";41°50'8''N 8°55'28''E;En service
772790;SFR;2691322;UMTS 900;2023-05-05;02A;2A132;3G;2026-03-19T15:15:24;02A2700288;26;18;32;;RUE CAMPIANI;;;20128;2A132;"41.83555555555556 , 8.924444444444443";41°50'8''N 8°55'28''E;En service
772791;SFR;2691324;LTE 700;2023-05-12;02A;2A014;4G;2026-03-19T15:15:24;02A2700289;23;21;32;;Chemin d'Ambiegna;;;20151;2A014;"42.08444444444444 , 8.796111111111111";42°5'4''N 8°47'46''E;En service
772792;SFR;2691324;LTE 800;2023-05-12;02A;2A014;4G;2026-03-19T15:15:24;02A2700289;23;21;32;;Chemin d'Ambiegna;;;20151;2A014;"42.08444444444444 , 8.796111111111111";42°5'4''N 8°47'46''E;En service
772793;SFR;2691324;UMTS 900;2023-05-12;02A;2A014;3G;2026-03-19T15:15:24;02A2700289;23;21;32;;Chemin d'Ambiegna;;;20151;2A014;"42.08444444444444 , 8.796111111111111";42°5'4''N 8°47'46''E;En service
772955;SFR;2695041;LTE 700;2023-07-18;02A;2A163;4G;2026-03-19T15:15:24;02A2700290;23;21;32;Giannuccio;Proche TADU;;;20171;2A163;"41.5625 , 9.041666666666666";41°33'45''N 9°2'30''E;En service
772956;SFR;2695041;LTE 800;2023-07-18;02A;2A163;4G;2026-03-19T15:15:24;02A2700290;23;21;32;Giannuccio;Proche TADU;;;20171;2A163;"41.5625 , 9.041666666666666";41°33'45''N 9°2'30''E;En service
772957;SFR;2695041;UMTS 900;2023-07-18;02A;2A163;3G;2026-03-19T15:15:24;02A2700290;23;21;32;Giannuccio;Proche TADU;;;20171;2A163;"41.5625 , 9.041666666666666";41°33'45''N 9°2'30''E;En service
773125;SFR;2697896;LTE 1800;2024-12-05;02A;2A091;4G;2026-03-19T15:15:24;02A2700291;23;36;27;Pialtellu;Proche de D55;;;20123;2A091;"41.806666666666665 , 8.849166666666667";41°48'24''N 8°50'57''E;En service
773126;SFR;2697896;LTE 2100;2024-12-05;02A;2A091;4G;2026-03-19T15:15:24;02A2700291;23;36;27;Pialtellu;Proche de D55;;;20123;2A091;"41.806666666666665 , 8.849166666666667";41°48'24''N 8°50'57''E;En service
773127;SFR;2697896;LTE 800;2024-12-05;02A;2A091;4G;2026-03-19T15:15:24;02A2700291;23;36;27;Pialtellu;Proche de D55;;;20123;2A091;"41.806666666666665 , 8.849166666666667";41°48'24''N 8°50'57''E;En service
773128;SFR;2697896;UMTS 900;2024-12-05;02A;2A091;3G;2026-03-19T15:15:24;02A2700291;23;36;27;Pialtellu;Proche de D55;;;20123;2A091;"41.806666666666665 , 8.849166666666667";41°48'24''N 8°50'57''E;En service
774256;SFR;2716443;5G NR 2100;2022-11-08;02A;2A279;5G;2026-03-19T15:15:24;02A2700281;23;42;27;;MAIRIE DE SERRIERA;;;20147;2A279;"42.30222222222222 , 8.711388888888887";42°18'8''N 8°42'41''E;Techniquement opérationnel
774257;SFR;2716443;GSM 900;2022-11-08;02A;2A279;2G;2026-03-19T15:15:24;02A2700281;23;42;27;;MAIRIE DE SERRIERA;;;20147;2A279;"42.30222222222222 , 8.711388888888887";42°18'8''N 8°42'41''E;En service
774258;SFR;2716443;LTE 1800;2022-11-08;02A;2A279;4G;2026-03-19T15:15:24;02A2700281;23;42;27;;MAIRIE DE SERRIERA;;;20147;2A279;"42.30222222222222 , 8.711388888888887";42°18'8''N 8°42'41''E;En service
774259;SFR;2716443;LTE 2100;2022-11-08;02A;2A279;4G;2026-03-19T15:15:24;02A2700281;23;42;27;;MAIRIE DE SERRIERA;;;20147;2A279;"42.30222222222222 , 8.711388888888887";42°18'8''N 8°42'41''E;En service
774260;SFR;2716443;LTE 800;2022-11-08;02A;2A279;4G;2026-03-19T15:15:24;02A2700281;23;42;27;;MAIRIE DE SERRIERA;;;20147;2A279;"42.30222222222222 , 8.711388888888887";42°18'8''N 8°42'41''E;En service
774261;SFR;2716443;UMTS 900;2022-11-08;02A;2A279;3G;2026-03-19T15:15:24;02A2700281;23;42;27;;MAIRIE DE SERRIERA;;;20147;2A279;"42.30222222222222 , 8.711388888888887";42°18'8''N 8°42'41''E;En service
775624;SFR;2743017;LTE 700;2023-07-17;02A;2A142;4G;2026-03-19T15:15:24;02A2700296;23;30;32;FILOMOZZO;Route de Tirolo à Carpolitano;;;20170;2A142;"41.64944444444444 , 9.104722222222222";41°38'58''N 9°6'17''E;En service
775625;SFR;2743017;LTE 800;2023-07-17;02A;2A142;4G;2026-03-19T15:15:24;02A2700296;23;30;32;FILOMOZZO;Route de Tirolo à Carpolitano;;;20170;2A142;"41.64944444444444 , 9.104722222222222";41°38'58''N 9°6'17''E;En service
775626;SFR;2743017;UMTS 900;2023-06-23;02A;2A142;3G;2026-03-19T15:15:24;02A2700296;23;30;32;FILOMOZZO;Route de Tirolo à Carpolitano;;;20170;2A142;"41.64944444444444 , 9.104722222222222";41°38'58''N 9°6'17''E;En service
777180;SFR;2773430;LTE 700;2024-05-27;02A;2A114;4G;2026-03-19T15:15:24;02A2700402;23;27;42;Punta di Turricciola;Hameau de Santa Lucia.;;;20114;2A114;"41.48111111111111 , 9.157777777777778";41°28'52''N 9°9'28''E;En service
777181;SFR;2773430;LTE 800;2024-05-27;02A;2A114;4G;2026-03-19T15:15:24;02A2700402;23;27;42;Punta di Turricciola;Hameau de Santa Lucia.;;;20114;2A114;"41.48111111111111 , 9.157777777777778";41°28'52''N 9°9'28''E;En service
777182;SFR;2773430;UMTS 900;2024-05-27;02A;2A114;3G;2026-03-19T15:15:24;02A2700402;23;27;42;Punta di Turricciola;Hameau de Santa Lucia.;;;20114;2A114;"41.48111111111111 , 9.157777777777778";41°28'52''N 9°9'28''E;En service
778983;SFR;2803186;LTE 700;2024-10-31;02A;2A204;4G;2026-03-19T15:15:24;02A2700301;23;24;74;Canalelle;;;;20121;2A204;"42.13305555555556 , 8.974722222222223";42°7'59''N 8°58'29''E;En service
778984;SFR;2803186;LTE 800;2024-10-31;02A;2A204;4G;2026-03-19T15:15:24;02A2700301;23;24;74;Canalelle;;;;20121;2A204;"42.13305555555556 , 8.974722222222223";42°7'59''N 8°58'29''E;En service
778985;SFR;2803186;UMTS 900;2024-06-18;02A;2A204;3G;2026-03-19T15:15:24;02A2700301;23;24;74;Canalelle;;;;20121;2A204;"42.13305555555556 , 8.974722222222223";42°7'59''N 8°58'29''E;En service
778986;SFR;2803196;LTE 700;2025-01-10;02A;2A204;4G;2026-03-19T15:15:24;02A2700324;23;24;74;;FRASSETU;;;20121;2A204;"42.12833333333333 , 8.986944444444443";42°7'42''N 8°59'13''E;En service
778987;SFR;2803196;LTE 800;2025-01-02;02A;2A204;4G;2026-03-19T15:15:24;02A2700324;23;24;74;;FRASSETU;;;20121;2A204;"42.12833333333333 , 8.986944444444443";42°7'42''N 8°59'13''E;En service
778988;SFR;2803196;UMTS 900;2024-12-18;02A;2A204;3G;2026-03-19T15:15:24;02A2700324;23;24;74;;FRASSETU;;;20121;2A204;"42.12833333333333 , 8.986944444444443";42°7'42''N 8°59'13''E;En service
779184;SFR;2806719;LTE 700;;02A;2A262;4G;2026-03-19T15:15:24;02A2700432;23;12;74;LUCU;RD4 - Proche de Muna;;;20121;2A262;"42.13583333333333 , 8.846388888888889";42°8'9''N 8°50'47''E;Projet approuvé
779185;SFR;2806719;LTE 800;;02A;2A262;4G;2026-03-19T15:15:24;02A2700432;23;12;74;LUCU;RD4 - Proche de Muna;;;20121;2A262;"42.13583333333333 , 8.846388888888889";42°8'9''N 8°50'47''E;Projet approuvé
779186;SFR;2806719;UMTS 900;2026-02-09;02A;2A262;3G;2026-03-19T15:15:24;02A2700432;23;12;74;LUCU;RD4 - Proche de Muna;;;20121;2A262;"42.13583333333333 , 8.846388888888889";42°8'9''N 8°50'47''E;En service
779995;SFR;2824886;LTE 700;2023-12-22;02A;2A119;4G;2026-03-19T15:15:24;02A2700314;20;"27,7";34;;Place de l'Eglise;;;20157;2A119;"41.89555555555555 , 9.021944444444445";41°53'44''N 9°1'19''E;En service
779996;SFR;2824886;LTE 800;2023-12-12;02A;2A119;4G;2026-03-19T15:15:24;02A2700314;20;"27,7";34;;Place de l'Eglise;;;20157;2A119;"41.89555555555555 , 9.021944444444445";41°53'44''N 9°1'19''E;En service
779997;SFR;2824886;UMTS 900;2023-12-22;02A;2A119;3G;2026-03-19T15:15:24;02A2700314;20;"27,7";34;;Place de l'Eglise;;;20157;2A119;"41.89555555555555 , 9.021944444444445";41°53'44''N 9°1'19''E;En service
781187;SFR;2843685;LTE 700;2023-08-21;02A;2A129;4G;2026-03-19T15:15:24;02A2700302;23;18;27;Santo;SPALLA;ancien chemin de tivolaggio à Grossa;;20100;2A129;"41.61194444444445 , 8.875";41°36'43''N 8°52'30''E;En service
781188;SFR;2843685;LTE 800;2023-08-21;02A;2A129;4G;2026-03-19T15:15:24;02A2700302;23;18;27;Santo;SPALLA;ancien chemin de tivolaggio à Grossa;;20100;2A129;"41.61194444444445 , 8.875";41°36'43''N 8°52'30''E;En service
781189;SFR;2843685;UMTS 900;2023-08-10;02A;2A129;3G;2026-03-19T15:15:24;02A2700302;23;18;27;Santo;SPALLA;ancien chemin de tivolaggio à Grossa;;20100;2A129;"41.61194444444445 , 8.875";41°36'43''N 8°52'30''E;En service
781444;SFR;2848458;LTE 700;2024-01-15;02A;2A203;4G;2026-03-19T15:15:24;02A2700305;23;12;42;Sarra Mandriaccia;Rte du cimetière;;;20147;2A203;"42.31055555555555 , 8.686111111111112";42°18'38''N 8°41'10''E;En service
781445;SFR;2848458;LTE 800;2024-01-15;02A;2A203;4G;2026-03-19T15:15:24;02A2700305;23;12;42;Sarra Mandriaccia;Rte du cimetière;;;20147;2A203;"42.31055555555555 , 8.686111111111112";42°18'38''N 8°41'10''E;En service
