statut;geo_point_2d;geo_shape
En exploitation;42.39462345, 9.35988725;"{""coordinates"": [[9.3601053, 42.3945076], [9.3596692, 42.3947393]], ""type"": ""LineString""}"
En exploitation;42.39447395, 9.36028555;"{""coordinates"": [[9.3604658, 42.3944403], [9.3601053, 42.3945076]], ""type"": ""LineString""}"
En exploitation;42.394279087927195, 9.354868121175386;"{""coordinates"": [[9.354928, 42.3942626], [9.3548932, 42.3942701], [9.354839, 42.3942873], [9.3548099, 42.3943006]], ""type"": ""LineString""}"
En exploitation;42.39361307853563, 9.361134796980725;"{""coordinates"": [[9.3611567, 42.3935291], [9.3611554, 42.3935335], [9.3611142, 42.3936926], [9.3611133, 42.3936967], [9.3611131, 42.3936971]], ""type"": ""LineString""}"
En exploitation;42.39356065, 9.36126865;"{""coordinates"": [[9.3611567, 42.3935291], [9.3613806, 42.3935922]], ""type"": ""LineString""}"
En exploitation;42.39473987331302, 9.3621564345414;"{""coordinates"": [[9.3620828, 42.3946157], [9.3620842, 42.3947106], [9.3620849, 42.3947199], [9.3621749, 42.3947649], [9.3622451, 42.3948001], [9.3622552, 42.3948051], [9.3622927, 42.3948252]], ""type"": ""LineString""}"
En exploitation;42.393050547990605, 9.345696496476634;"{""coordinates"": [[9.3455721, 42.3932691], [9.3458185, 42.3928362], [9.3458209, 42.392832]], ""type"": ""LineString""}"
En exploitation;42.39792108488978, 9.349876468918652;"{""coordinates"": [[9.3497936, 42.3975417], [9.3497976, 42.3975549], [9.3498406, 42.3977697], [9.3498115, 42.3979886], [9.3500672, 42.3982323], [9.3500771, 42.3982412]], ""type"": ""LineString""}"
En exploitation;42.398222743171075, 9.350351096256722;"{""coordinates"": [[9.3500771, 42.3982412], [9.3505802, 42.3982073], [9.3506191, 42.3982048], [9.3506251, 42.3982044]], ""type"": ""LineString""}"
En exploitation;42.39813708920018, 9.352238423649478;"{""coordinates"": [[9.3520901, 42.3982453], [9.3521279, 42.3982037], [9.3521464, 42.3981832], [9.3523145, 42.3980932], [9.3523993, 42.3980444]], ""type"": ""LineString""}"
En exploitation;42.39803886866549, 9.352641750369909;"{""coordinates"": [[9.3523993, 42.3980444], [9.3524053, 42.3980443], [9.3528842, 42.3980333]], ""type"": ""LineString""}"
En exploitation;42.39790633689698, 9.353209660114004;"{""coordinates"": [[9.3528842, 42.3980333], [9.3532802, 42.3979125], [9.3534935, 42.3977166], [9.353497, 42.3977129]], ""type"": ""LineString""}"
En exploitation;42.39838471517487, 9.351926846926862;"{""coordinates"": [[9.3518302, 42.3983649], [9.352017, 42.3984032], [9.3520235, 42.3984045]], ""type"": ""LineString""}"
En exploitation;42.398271230032094, 9.352035664083106;"{""coordinates"": [[9.3520901, 42.3982453], [9.3519864, 42.3982947], [9.3519812, 42.3982971]], ""type"": ""LineString""}"
En exploitation;42.39852665832911, 9.351955293657928;"{""coordinates"": [[9.3520235, 42.3984045], [9.352163, 42.398455], [9.3521336, 42.3984995], [9.3521155, 42.3985242], [9.3519621, 42.3985309], [9.3518327, 42.3985723], [9.3517641, 42.3986124], [9.3516635, 42.3985942], [9.3516601, 42.3985992], [9.3516577, 42.398593]], ""type"": ""LineString""}"
En exploitation;42.77613005, 9.34354665;"{""coordinates"": [[9.3437501, 42.7761134], [9.3433432, 42.7761467]], ""type"": ""LineString""}"
En exploitation;42.78537353176327, 9.347026133743707;"{""coordinates"": [[9.3476599, 42.7855014], [9.3469388, 42.7853721], [9.3464066, 42.7852118], [9.3464008, 42.7852104]], ""type"": ""LineString""}"
En exploitation;42.78508566905514, 9.346188945499357;"{""coordinates"": [[9.3461063, 42.7850979], [9.3462583, 42.7850754], [9.3462716, 42.7850735]], ""type"": ""LineString""}"
En exploitation;42.78501771794918, 9.346054694065174;"{""coordinates"": [[9.3461063, 42.7850979], [9.3460473, 42.7849745], [9.3459834, 42.7849889], [9.3459782, 42.7849903], [9.3459776, 42.7849905]], ""type"": ""LineString""}"
En exploitation;42.78458083910023, 9.34473597064925;"{""coordinates"": [[9.3447833, 42.784456], [9.3446903, 42.7847013], [9.3446887, 42.7847057]], ""type"": ""LineString""}"
En exploitation;42.78480758410341, 9.344661068520622;"{""coordinates"": [[9.3447488, 42.7847847], [9.3447137, 42.7847923], [9.3446318, 42.78481], [9.3445997, 42.7848183], [9.3446109, 42.784848], [9.3446125, 42.7848523]], ""type"": ""LineString""}"
En exploitation;42.7845267, 9.34282005;"{""coordinates"": [[9.3429077, 42.7845814], [9.3427324, 42.784472]], ""type"": ""LineString""}"
En exploitation;42.78445445, 9.342723750000001;"{""coordinates"": [[9.3427324, 42.784472], [9.3427304, 42.7844678], [9.3427171, 42.7844411], [9.3427151, 42.7844369]], ""type"": ""LineString""}"
En exploitation;42.7850271, 9.3441726;"{""coordinates"": [[9.3441814, 42.7850078], [9.3441638, 42.7850464]], ""type"": ""LineString""}"
En exploitation;42.784592406014696, 9.343103780522704;"{""coordinates"": [[9.3430183, 42.7846046], [9.3430224, 42.784608], [9.3430305, 42.7846147], [9.3431831, 42.7845695], [9.343192, 42.7845669]], ""type"": ""LineString""}"
En exploitation;42.78430902610861, 9.344881048673855;"{""coordinates"": [[9.3451531, 42.7839422], [9.3447581, 42.78445], [9.3447437, 42.7844766], [9.3446552, 42.7847023]], ""type"": ""LineString""}"
En exploitation;42.81729702577029, 9.348403671654783;"{""coordinates"": [[9.3484199, 42.817278], [9.3484166, 42.8172818], [9.348394, 42.8173084], [9.3483875, 42.8173161]], ""type"": ""LineString""}"
En exploitation;42.8173693989038, 9.348790503783686;"{""coordinates"": [[9.3487955, 42.8174142], [9.348786, 42.817329], [9.3487855, 42.8173248], [9.3487855, 42.8173246]], ""type"": ""LineString""}"
En exploitation;42.81748147632533, 9.348663682774543;"{""coordinates"": [[9.3486825, 42.8174813], [9.3486508, 42.8174817], [9.3486449, 42.817481]], ""type"": ""LineString""}"
En exploitation;42.81759624223301, 9.348841787549597;"{""coordinates"": [[9.3487518, 42.8175795], [9.3487523, 42.8175974], [9.3489035, 42.8176032], [9.3489323, 42.8175739], [9.3489354, 42.8175684]], ""type"": ""LineString""}"
En exploitation;42.81758291761797, 9.348481838256717;"{""coordinates"": [[9.3485036, 42.8175511], [9.3485041, 42.8175901], [9.3484348, 42.8175896]], ""type"": ""LineString""}"
En exploitation;42.81755519458904, 9.349496217290746;"{""coordinates"": [[9.3495078, 42.8176042], [9.3494857, 42.8175107], [9.3494848, 42.8175068], [9.3494846, 42.8175062]], ""type"": ""LineString""}"
En exploitation;42.81770398222189, 9.349461487611016;"{""coordinates"": [[9.3495078, 42.8176042], [9.3494171, 42.8177996], [9.3494155, 42.8178039]], ""type"": ""LineString""}"
En exploitation;42.884829122325186, 9.472576224181418;"{""coordinates"": [[9.473341, 42.884496], [9.4729183, 42.8846763], [9.4718264, 42.8851609], [9.4718133, 42.8851665]], ""type"": ""LineString""}"
En exploitation;42.89853295, 9.387416949999999;"{""coordinates"": [[9.3874284, 42.8985885], [9.3874055, 42.8984774]], ""type"": ""LineString""}"
En exploitation;42.89832981404322, 9.387384536935622;"{""coordinates"": [[9.3874055, 42.8984774], [9.3873704, 42.8983238], [9.3873715, 42.8983164], [9.3873805, 42.8982538], [9.3873857, 42.8982181], [9.3873917, 42.8981812]], ""type"": ""LineString""}"
En exploitation;42.89829132410808, 9.384949824622524;"{""coordinates"": [[9.3849593, 42.8983647], [9.3849586, 42.8983378], [9.3849489, 42.8982727], [9.3849356, 42.8982289], [9.3849327, 42.8982193]], ""type"": ""LineString""}"
En exploitation;42.8941632206535, 9.407126582764915;"{""coordinates"": [[9.4069494, 42.8938454], [9.4071137, 42.8941371], [9.4072842, 42.8944513], [9.4072788, 42.8944354], [9.4072865, 42.8944554]], ""type"": ""LineString""}"
En exploitation;42.89441305487834, 9.407529139212631;"{""coordinates"": [[9.4072865, 42.8944554], [9.407506, 42.8944239], [9.4075236, 42.8944191], [9.4077216, 42.8943711], [9.4077635, 42.8943597], [9.4077693, 42.8943582]], ""type"": ""LineString""}"
En exploitation;42.89438126434758, 9.407917065001346;"{""coordinates"": [[9.4077693, 42.8943582], [9.4077752, 42.8943595], [9.4079842, 42.894402], [9.4080551, 42.8943688], [9.4080604, 42.8943665]], ""type"": ""LineString""}"
En exploitation;42.8938262127339, 9.407530710690674;"{""coordinates"": [[9.4073848, 42.893948], [9.4076721, 42.8937082], [9.4076766, 42.8937044]], ""type"": ""LineString""}"
En exploitation;42.89255541766968, 9.405865235234053;"{""coordinates"": [[9.4064879, 42.8930002], [9.405247, 42.8921138], [9.4052437, 42.8921113], [9.4052426, 42.8921106]], ""type"": ""LineString""}"
En exploitation;42.93446963697623, 9.464764482468434;"{""coordinates"": [[9.4644126, 42.9341554], [9.4647321, 42.934478], [9.4647688, 42.9345184], [9.4651582, 42.9347279]], ""type"": ""LineString""}"
En exploitation;42.932570454649614, 9.464876755681864;"{""coordinates"": [[9.4647737, 42.932696], [9.4649767, 42.9324487], [9.4649798, 42.9324449]], ""type"": ""LineString""}"
En exploitation;42.93248786785216, 9.465057473561304;"{""coordinates"": [[9.4649798, 42.9324449], [9.4649848, 42.9324476], [9.4651261, 42.9325258], [9.4651344, 42.932532]], ""type"": ""LineString""}"
En exploitation;42.926785691787956, 9.454249487220034;"{""coordinates"": [[9.4543216, 42.926971], [9.4541801, 42.9266074], [9.4541776, 42.9266003]], ""type"": ""LineString""}"
En exploitation;42.92671225892643, 9.453387624062193;"{""coordinates"": [[9.4536574, 42.9269364], [9.4534252, 42.9267451], [9.4531205, 42.9264875], [9.4531192, 42.9264865]], ""type"": ""LineString""}"
En exploitation;42.92705877154741, 9.452996122694389;"{""coordinates"": [[9.4529187, 42.9270939], [9.4529194, 42.9270936], [9.4529768, 42.9270643], [9.4530082, 42.9270543], [9.4530202, 42.9270305], [9.4530661, 42.9270524], [9.4530708, 42.9270553]], ""type"": ""LineString""}"
En exploitation;42.926360031360424, 9.452801738668885;"{""coordinates"": [[9.4531192, 42.9264865], [9.4529779, 42.9264319], [9.4524912, 42.9262342], [9.4524851, 42.9262315]], ""type"": ""LineString""}"
En exploitation;42.926152729776085, 9.452584274082504;"{""coordinates"": [[9.4524851, 42.9262315], [9.45268, 42.9260767], [9.4526834, 42.9260739]], ""type"": ""LineString""}"
En exploitation;42.92565503022572, 9.452039147448632;"{""coordinates"": [[9.4518738, 42.925901], [9.452034, 42.9256124], [9.4522473, 42.9254536], [9.4522514, 42.92545]], ""type"": ""LineString""}"
En exploitation;42.92572512565676, 9.451421192639717;"{""coordinates"": [[9.4518738, 42.925901], [9.4518684, 42.9258987], [9.4517327, 42.9258304], [9.4515012, 42.9257135], [9.4509527, 42.9256158], [9.4509468, 42.9256148]], ""type"": ""LineString""}"
En exploitation;42.92669265, 9.46612895;"{""coordinates"": [[9.466124, 42.9265886], [9.4661339, 42.9267967]], ""type"": ""LineString""}"
En exploitation;42.38298130491539, 9.399546909508194;"{""coordinates"": [[9.3992758, 42.3826872], [9.3992395, 42.3827136], [9.3993579, 42.3828253], [9.3993811, 42.382846], [9.3994996, 42.3829444], [9.3998857, 42.3832694], [9.3998896, 42.3832728]], ""type"": ""LineString""}"
En exploitation;42.38227720443503, 9.398942689273012;"{""coordinates"": [[9.3989986, 42.3824964], [9.3989299, 42.3823136], [9.399004, 42.3822545], [9.3988768, 42.3821643], [9.3988768, 42.3821565], [9.3988777, 42.3820748], [9.3988778, 42.3820703]], ""type"": ""LineString""}"
En exploitation;42.382178266665356, 9.399667377961864;"{""coordinates"": [[9.3988778, 42.3820703], [9.3992348, 42.3821202], [9.3994132, 42.3821452], [9.3997107, 42.3821867], [9.3998297, 42.3822034], [9.4001816, 42.3822349], [9.4003141, 42.3822526], [9.4003184, 42.382255], [9.4003589, 42.382274], [9.4003911, 42.3823009], [9.4004298, 42.3823332], [9.4004338, 42.3823365]], ""type"": ""LineString""}"
En exploitation;42.382372123099145, 9.400496733102921;"{""coordinates"": [[9.4004338, 42.3823365], [9.4004237, 42.3823552], [9.4004492, 42.3823712], [9.4004953, 42.3824002], [9.4005023, 42.3824045], [9.4005747, 42.3823412], [9.4005799, 42.3823366]], ""type"": ""LineString""}"
En exploitation;42.38181540400316, 9.398319346407277;"{""coordinates"": [[9.3984372, 42.3817269], [9.3983353, 42.3817754], [9.3982435, 42.381819], [9.3982406, 42.3818204], [9.398245, 42.3818258], [9.398297, 42.3818892], [9.3983449, 42.3819192], [9.3983494, 42.3819221]], ""type"": ""LineString""}"
En exploitation;42.37747068836492, 9.402403877406078;"{""coordinates"": [[9.4023666, 42.3775357], [9.4023796, 42.3775129], [9.4024399, 42.377408], [9.4024415, 42.3774059]], ""type"": ""LineString""}"
En exploitation;42.377406375140545, 9.40265479995392;"{""coordinates"": [[9.4024415, 42.3774059], [9.4027041, 42.3774065], [9.402862, 42.3774068], [9.4028654, 42.3774068], [9.4028681, 42.3774068]], ""type"": ""LineString""}"
En exploitation;42.37805865668283, 9.402955468389104;"{""coordinates"": [[9.4028681, 42.3774068], [9.4030481, 42.378254], [9.4028533, 42.3786905]], ""type"": ""LineString""}"
En exploitation;42.37729319971959, 9.402879723795571;"{""coordinates"": [[9.4028681, 42.3774068], [9.4028909, 42.377184], [9.4028909, 42.377183], [9.4028913, 42.3771796]], ""type"": ""LineString""}"
En exploitation;42.37714586673355, 9.402352765314285;"{""coordinates"": [[9.4024415, 42.3774059], [9.4024064, 42.3772004], [9.4022179, 42.3769098], [9.4022149, 42.376905]], ""type"": ""LineString""}"
En exploitation;42.376425665312226, 9.399848695811643;"{""coordinates"": [[9.4002187, 42.3765264], [9.3994918, 42.3763285], [9.3994787, 42.3763249]], ""type"": ""LineString""}"
En exploitation;42.468725016344386, 9.39099040599515;"{""coordinates"": [[9.3909186, 42.4687511], [9.3910568, 42.4687009], [9.3910622, 42.4686989]], ""type"": ""LineString""}"
En exploitation;42.469665724595494, 9.39230551942567;"{""coordinates"": [[9.3917831, 42.4694497], [9.3922913, 42.4693444], [9.3924988, 42.4697824], [9.392486, 42.4702405], [9.392512, 42.4702474], [9.3924862, 42.470245]], ""type"": ""LineString""}"
En exploitation;42.46874679137323, 9.390582813218364;"{""coordinates"": [[9.3904808, 42.4687422], [9.3904868, 42.4687425], [9.3905447, 42.4687463], [9.3906065, 42.4687534], [9.3906783, 42.4687406], [9.3906842, 42.4687396]], ""type"": ""LineString""}"
En exploitation;42.511475250000004, 9.44684385;"{""coordinates"": [[9.4467857, 42.5115556], [9.446902, 42.5113949]], ""type"": ""LineString""}"
En exploitation;42.51255866129826, 9.449472592630002;"{""coordinates"": [[9.4489911, 42.5129553], [9.449021, 42.5129337], [9.4497383, 42.5123797], [9.4498137, 42.5121781], [9.4498515, 42.5120851]], ""type"": ""LineString""}"
En exploitation;42.51133973385463, 9.450128496812086;"{""coordinates"": [[9.4505395, 42.5116902], [9.4500103, 42.5113747], [9.4499766, 42.5113546], [9.4499444, 42.5108552], [9.4499442, 42.5108507]], ""type"": ""LineString""}"
En exploitation;42.511557499999995, 9.450783099999999;"{""coordinates"": [[9.4505395, 42.5116902], [9.4510267, 42.5114248]], ""type"": ""LineString""}"
En exploitation;42.51295735, 9.4488473;"{""coordinates"": [[9.4487035, 42.5129594], [9.4489911, 42.5129553]], ""type"": ""LineString""}"
En exploitation;42.51434114626161, 9.449038368653014;"{""coordinates"": [[9.4481811, 42.5133621], [9.4490755, 42.5134641], [9.4493029, 42.5159009]], ""type"": ""LineString""}"
En exploitation;42.510524212473165, 9.452788849421207;"{""coordinates"": [[9.4525294, 42.5106689], [9.4525891, 42.5106381], [9.4527284, 42.5105661], [9.452887, 42.5104842], [9.4528719, 42.510458], [9.4530008, 42.5103925], [9.4530335, 42.5103757]], ""type"": ""LineString""}"
En exploitation;42.465800095318286, 9.38889233014904;"{""coordinates"": [[9.3891028, 42.4659389], [9.3890695, 42.4659129], [9.389101, 42.4658894], [9.3890961, 42.4658858], [9.3889577, 42.4657851], [9.3888878, 42.4657358], [9.3888248, 42.4657835], [9.3887375, 42.4657635], [9.3886222, 42.4657391], [9.3886256, 42.4657327], [9.3886164, 42.4657379]], ""type"": ""LineString""}"
En exploitation;42.46608666962311, 9.393381769756374;"{""coordinates"": [[9.3934141, 42.4661636], [9.3933783, 42.4660945], [9.3933616, 42.4660118], [9.3933603, 42.4660059]], ""type"": ""LineString""}"
En exploitation;42.47870322305623, 9.390656208843746;"{""coordinates"": [[9.3907471, 42.4786434], [9.3905698, 42.4787601], [9.3905656, 42.4787627], [9.3905653, 42.478763]], ""type"": ""LineString""}"
En exploitation;42.4788306444393, 9.390493444597752;"{""coordinates"": [[9.3905653, 42.478763], [9.3904254, 42.4788947], [9.3904229, 42.4788971], [9.3904216, 42.4788983]], ""type"": ""LineString""}"
En exploitation;42.478924833909886, 9.390430748534087;"{""coordinates"": [[9.3904216, 42.4788983], [9.3904384, 42.478947], [9.3904398, 42.4789514]], ""type"": ""LineString""}"
En exploitation;42.47897194966402, 9.390317995311019;"{""coordinates"": [[9.3904216, 42.4788983], [9.3904126, 42.4789259], [9.3903543, 42.4789696], [9.3903197, 42.4789911], [9.390254, 42.4789815], [9.3902479, 42.4789812], [9.3902044, 42.4790291]], ""type"": ""LineString""}"
En exploitation;42.4790372702063, 9.390217518866146;"{""coordinates"": [[9.3902044, 42.4790291], [9.3902261, 42.4790426], [9.3902306, 42.4790455]], ""type"": ""LineString""}"
En exploitation;42.490191820218115, 9.40827008264079;"{""coordinates"": [[9.4074903, 42.4904855], [9.4079783, 42.4905005], [9.408551, 42.4901663], [9.4087629, 42.4895144]], ""type"": ""LineString""}"
En exploitation;42.482381371594606, 9.38396598805223;"{""coordinates"": [[9.384376, 42.4821785], [9.384257, 42.482248], [9.3841159, 42.4823307], [9.3839582, 42.4824299], [9.3838037, 42.4824664], [9.3837818, 42.4824572], [9.3835312, 42.4825063], [9.3835291, 42.4825069]], ""type"": ""LineString""}"
En exploitation;42.48239294865984, 9.38252804327314;"{""coordinates"": [[9.3825844, 42.4823417], [9.3824762, 42.4824401], [9.3824716, 42.4824441]], ""type"": ""LineString""}"
En exploitation;42.50678370006204, 9.44801803338895;"{""coordinates"": [[9.4480195, 42.5069801], [9.4480166, 42.5065918], [9.4480166, 42.5065873]], ""type"": ""LineString""}"
En exploitation;42.50909010000001, 9.444317049999999;"{""coordinates"": [[9.4439164, 42.5089477], [9.4447177, 42.5092325]], ""type"": ""LineString""}"
En exploitation;42.50983084757487, 9.443615972285167;"{""coordinates"": [[9.4433497, 42.5097183], [9.4438553, 42.509932], [9.4438822, 42.5099435]], ""type"": ""LineString""}"
En exploitation;42.50719825, 9.438315;"{""coordinates"": [[9.4381387, 42.5074214], [9.4384913, 42.5069751]], ""type"": ""LineString""}"
En exploitation;42.50876865, 9.44184105;"{""coordinates"": [[9.441547, 42.5088139], [9.4421351, 42.5087234]], ""type"": ""LineString""}"
En exploitation;42.511812313021395, 9.443914141260953;"{""coordinates"": [[9.4444295, 42.5122562], [9.4444247, 42.5122015], [9.4444079, 42.5120117], [9.4441178, 42.5117898], [9.4431893, 42.5116026], [9.4431866, 42.5116021], [9.4431834, 42.5116014]], ""type"": ""LineString""}"
En exploitation;42.51297610946389, 9.446301273050564;"{""coordinates"": [[9.4462216, 42.5126643], [9.4464166, 42.5127386], [9.4464257, 42.5127421], [9.446377, 42.512937], [9.4463501, 42.5130449], [9.4461665, 42.5132542], [9.4460936, 42.5133372], [9.4460904, 42.513341]], ""type"": ""LineString""}"
En exploitation;42.517000631034946, 9.442167522599531;"{""coordinates"": [[9.4420474, 42.5165138], [9.4421767, 42.5168918], [9.4421599, 42.5172762], [9.4423419, 42.5174215], [9.4423514, 42.5174313]], ""type"": ""LineString""}"
En exploitation;42.5148652, 9.445071949999999;"{""coordinates"": [[9.4447361, 42.5151034], [9.4454078, 42.514627]], ""type"": ""LineString""}"
En exploitation;42.5155196, 9.4401539;"{""coordinates"": [[9.4400413, 42.5156168], [9.4402665, 42.5154224]], ""type"": ""LineString""}"
En exploitation;42.515560090749645, 9.44095839182483;"{""coordinates"": [[9.4402665, 42.5154224], [9.4413629, 42.5156405], [9.4416502, 42.5156982]], ""type"": ""LineString""}"
En exploitation;42.51592019585203, 9.441623433059094;"{""coordinates"": [[9.4416502, 42.5156982], [9.4416485, 42.5157026], [9.441571, 42.5159056], [9.4415654, 42.5159203], [9.4417108, 42.5161281]], ""type"": ""LineString""}"
En exploitation;42.51379882647033, 9.445328571428735;"{""coordinates"": [[9.445631, 42.5139514], [9.4450316, 42.513649], [9.4450259, 42.5136468]], ""type"": ""LineString""}"
En exploitation;42.95277168321757, 9.362800479783662;"{""coordinates"": [[9.3629399, 42.9524372], [9.3629225, 42.9524792], [9.3629189, 42.9524878], [9.3627837, 42.952812], [9.362682, 42.9530556], [9.3626784, 42.9530642], [9.3626609, 42.9531061]], ""type"": ""LineString""}"
En exploitation;42.92969942763504, 9.352280261008866;"{""coordinates"": [[9.3527222, 42.9297887], [9.3522179, 42.9297342], [9.3518777, 42.9295141], [9.3518734, 42.9295113]], ""type"": ""LineString""}"
En exploitation;42.94667909549143, 9.364855557631095;"{""coordinates"": [[9.3646013, 42.9467044], [9.3646075, 42.946704], [9.3649999, 42.9466646], [9.3651088, 42.9466537], [9.3651098, 42.9466536]], ""type"": ""LineString""}"
En exploitation;42.944501697105636, 9.366378935847665;"{""coordinates"": [[9.3661384, 42.9445681], [9.3662581, 42.9445832], [9.366293, 42.9445877], [9.3665012, 42.9444297], [9.3665569, 42.9443877], [9.3665648, 42.9443816], [9.3665466, 42.9443678], [9.3665687, 42.9443782]], ""type"": ""LineString""}"
En exploitation;42.94514299330151, 9.364769124876426;"{""coordinates"": [[9.3646852, 42.9447646], [9.3647317, 42.9450416], [9.3648168, 42.9453456], [9.3648382, 42.945392], [9.3648922, 42.9455097]], ""type"": ""LineString""}"
En exploitation;42.94522599790767, 9.365375010333857;"{""coordinates"": [[9.3653887, 42.9452929], [9.3653878, 42.9452884], [9.3653613, 42.9451591]], ""type"": ""LineString""}"
En exploitation;42.94476766475142, 9.365559126876198;"{""coordinates"": [[9.3655723, 42.9448401], [9.3655588, 42.9447766], [9.3655499, 42.9446992], [9.3655487, 42.9446948]], ""type"": ""LineString""}"
En exploitation;42.94508279236596, 9.365979111700678;"{""coordinates"": [[9.3659715, 42.9451239], [9.3659859, 42.9450461], [9.3659864, 42.9450438], [9.3659868, 42.9450417]], ""type"": ""LineString""}"
En exploitation;42.94795773843631, 9.365240777499336;"{""coordinates"": [[9.3651377, 42.9477518], [9.3653338, 42.9481436], [9.3653419, 42.9481595], [9.3653438, 42.9481637]], ""type"": ""LineString""}"
En exploitation;42.940919550000004, 9.3659505;"{""coordinates"": [[9.3659299, 42.940944], [9.3659711, 42.9408951]], ""type"": ""LineString""}"
En exploitation;42.94012584548015, 9.366042792670632;"{""coordinates"": [[9.3660086, 42.9402047], [9.3660457, 42.9401191], [9.3660752, 42.9400512], [9.3660754, 42.9400506], [9.366077, 42.940047]], ""type"": ""LineString""}"
En exploitation;42.94089708870102, 9.365114778949522;"{""coordinates"": [[9.3659711, 42.9408951], [9.3653352, 42.9409247], [9.3646971, 42.9409537], [9.3643241, 42.9406916], [9.3643196, 42.9406886]], ""type"": ""LineString""}"
En exploitation;42.940263059336715, 9.363877191395277;"{""coordinates"": [[9.3643196, 42.9406886], [9.3642889, 42.9405103], [9.36425, 42.9402864], [9.3640117, 42.9401022], [9.3635969, 42.9401633], [9.3632036, 42.9402811], [9.3631806, 42.9402879]], ""type"": ""LineString""}"
En exploitation;42.9401225, 9.366433650000001;"{""coordinates"": [[9.3663083, 42.9402786], [9.366559, 42.9399664]], ""type"": ""LineString""}"
En exploitation;42.9385846667342, 9.37001638944465;"{""coordinates"": [[9.3699986, 42.9385968], [9.3700035, 42.938594], [9.3700339, 42.9385721]], ""type"": ""LineString""}"
En exploitation;42.9387785, 9.37027385;"{""coordinates"": [[9.3700339, 42.9385721], [9.3705138, 42.9389849]], ""type"": ""LineString""}"
En exploitation;42.94078565208041, 9.369525911696964;"{""coordinates"": [[9.3690398, 42.94061], [9.3691082, 42.9406042], [9.3691143, 42.940658], [9.3693074, 42.9407199], [9.3700469, 42.9409551]], ""type"": ""LineString""}"
En exploitation;42.941130434652095, 9.37052932658137;"{""coordinates"": [[9.3700469, 42.9409551], [9.3706409, 42.9410996], [9.3709192, 42.9414359], [9.3709255, 42.9414436]], ""type"": ""LineString""}"
En exploitation;42.93838435985235, 9.369964519009102;"{""coordinates"": [[9.3700339, 42.9385721], [9.3699936, 42.9384023], [9.3699549, 42.9383466], [9.3698717, 42.9382265], [9.3698642, 42.9382156], [9.3698615, 42.9382116]], ""type"": ""LineString""}"
En exploitation;42.93791467063668, 9.369717047081618;"{""coordinates"": [[9.3698352, 42.9379783], [9.3698183, 42.9379655], [9.3697065, 42.9378937], [9.3696163, 42.9378848], [9.3695936, 42.9378827], [9.3695877, 42.9378835]], ""type"": ""LineString""}"
En exploitation;42.96544575993809, 9.35870114711592;"{""coordinates"": [[9.3585928, 42.9654117], [9.3588037, 42.965478], [9.3588064, 42.9654788], [9.3588095, 42.9654798]], ""type"": ""LineString""}"
En exploitation;42.96265977496357, 9.356143601403678;"{""coordinates"": [[9.3552718, 42.9627821], [9.355329, 42.9627664], [9.3558355, 42.9625605], [9.3564837, 42.9627087], [9.3565793, 42.9626967], [9.3570336, 42.96264], [9.3570397, 42.9626397]], ""type"": ""LineString""}"
En exploitation;42.9606074, 9.3521699;"{""coordinates"": [[9.3521311, 42.960735], [9.3522087, 42.9604798]], ""type"": ""LineString""}"
En exploitation;42.96478, 9.357785849999999;"{""coordinates"": [[9.3585928, 42.9654117], [9.3569789, 42.9641483]], ""type"": ""LineString""}"
En exploitation;42.96289485, 9.35500925;"{""coordinates"": [[9.3552718, 42.9627821], [9.3547467, 42.9630076]], ""type"": ""LineString""}"
En exploitation;42.96125358423324, 9.350912330196394;"{""coordinates"": [[9.3509822, 42.9613464], [9.3509073, 42.9612469], [9.3508454, 42.9611647], [9.3508427, 42.9611606]], ""type"": ""LineString""}"
En exploitation;42.961351100381556, 9.350828997172181;"{""coordinates"": [[9.3509822, 42.9613464], [9.3509761, 42.9613465], [9.3506819, 42.9613557], [9.3506767, 42.9613558], [9.3506758, 42.9613559]], ""type"": ""LineString""}"
En exploitation;42.9579469510919, 9.356327971536059;"{""coordinates"": [[9.355723, 42.9588829], [9.3557912, 42.9588337], [9.3555464, 42.9584059], [9.3570347, 42.9574369], [9.3573454, 42.9570329]], ""type"": ""LineString""}"
En exploitation;42.57809816505731, 9.326324526623452;"{""coordinates"": [[9.3262687, 42.5780565], [9.3263767, 42.5781371], [9.3263803, 42.5781399]], ""type"": ""LineString""}"
En exploitation;42.57912065, 9.328332150000001;"{""coordinates"": [[9.3285002, 42.5790924], [9.3281641, 42.5791489]], ""type"": ""LineString""}"
En exploitation;42.57910115, 9.32820775;"{""coordinates"": [[9.3281641, 42.5791489], [9.3282514, 42.5790534]], ""type"": ""LineString""}"
En exploitation;42.58004276923783, 9.328758185060309;"{""coordinates"": [[9.3288211, 42.5798889], [9.328707, 42.5801677], [9.3286978, 42.5801927], [9.3286962, 42.580197]], ""type"": ""LineString""}"
En exploitation;42.57750616161109, 9.323674540384248;"{""coordinates"": [[9.3238499, 42.5776506], [9.3237926, 42.5776034], [9.3235329, 42.5773895], [9.3235086, 42.5773695], [9.3234992, 42.5773617]], ""type"": ""LineString""}"
En exploitation;42.57753299948771, 9.324696687677514;"{""coordinates"": [[9.3246847, 42.5776721], [9.3247083, 42.5773984], [9.3247079, 42.5773939]], ""type"": ""LineString""}"
